TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
1153,Pittosporum crassifolium :: Karo Tree,2691 Alemany Blvd,Sidewalk: Curb side : Cutout,15,2x2,37.71391724,-122.4486003
1813,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,2082 Bay Shore Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.71392777,-122.4000458
1155,Platanus x hispanica :: Sycamore: London Plane,2700 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3x3,37.71393528,-122.4491439
116538,Lagunaria patersonii :: Primrose Tree,1002x Naples St,Median : Yard,1,3x3,37.71398077,-122.4364267
1154,Metrosideros excelsa :: New Zealand Xmas Tree,2694 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71398325,-122.4490353
1150,Metrosideros excelsa :: New Zealand Xmas Tree,2679 Alemany Blvd,Sidewalk: Curb side : Cutout,18,3X3,37.71398756,-122.4484543
1812,Lophostemon confertus :: Brisbane Box,2078 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,6,37.71400739,-122.3999641
1147,Metrosideros excelsa :: New Zealand Xmas Tree,2673 Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X5,37.71403006,-122.4483688
1151,Metrosideros excelsa :: New Zealand Xmas Tree,2682 Alemany Blvd,Sidewalk: Curb side : Cutout,26,3X3,37.71407919,-122.4488139
15857,Tristaniopsis laurina :: Swamp Myrtle,5350 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.7140918,-122.4433198
1149,Tristaniopsis laurina :: Swamp Myrtle,2678 Alemany Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.71411823,-122.4487321
1148,Pittosporum crassifolium :: Karo Tree,2674 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71414835,-122.4486645
15856,Tristaniopsis laurina :: Swamp Myrtle,5344 Mission St,Sidewalk: Curb side : Cutout,3,3X3,37.71415262,-122.4432579
18615,Olea europaea :: Olive Tree,701 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71416255,-122.46907
25386,Arbutus 'Marina' :: Hybrid Strawberry Tree,1217 Geneva Ave,Sidewalk: Curb side : Cutout,25,3X3,37.71416702,-122.4357997
18613,Olea europaea :: Olive Tree,645 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71417707,-122.4687812
18605,Olea europaea :: Olive Tree,533 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71418028,-122.4676809
1146,Lophostemon confertus :: Brisbane Box,2670 Alemany Blvd,Sidewalk: Curb side : Cutout,8,3X3,37.7141807,-122.4485855
18599,Olea europaea :: Olive Tree,449 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71418352,-122.4669739
25468,Rhamnus alaternus :: Italian Buckthorn,437 Randolph St,Sidewalk: Curb side : Cutout,6,3X3,37.71418954,-122.4668742
18587,Olea europaea :: Olive Tree,301 Randolph St,Sidewalk: Curb side : Cutout,3,3X3,37.71419359,-122.4654827
1144,Metrosideros excelsa :: New Zealand Xmas Tree,2664 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.7142097,-122.4485178
2165,Olea europaea :: Olive Tree,119X Randolph St,Sidewalk: Curb side : Cutout,12,3X27,37.71421003,-122.4638172
1141,Metrosideros excelsa :: New Zealand Xmas Tree,2654 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.71428109,-122.4483641
76728,Olea europaea :: Olive Tree,200X Farallones St,Sidewalk: Curb side : Cutout,10,3x3,37.71432563,-122.4591287
25387,Arbutus 'Marina' :: Hybrid Strawberry Tree,1209 Geneva Ave,Sidewalk: Curb side : Cutout,25,3X3,37.71433686,-122.4358277
1140,Metrosideros excelsa :: New Zealand Xmas Tree,2650 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.7143391,-122.4482428
18611,Olea europaea :: Olive Tree,618 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71434829,-122.4683969
18582,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',200 Randolph St,Sidewalk: Curb side : Cutout,3,3X3,37.71436231,-122.4644286
18603,Rhamnus alaternus :: Italian Buckthorn,520 Randolph St,Sidewalk: Curb side : Cutout,6,3X3,37.71436268,-122.4674141
1139,Ligustrum lucidum :: Glossy Privet,2627 Alemany Blvd,Sidewalk: Curb side : Cutout,12,1X1,37.71437103,-122.4475923
18574,Olea europaea :: Olive Tree,24 Randolph St,Sidewalk: Curb side : Cutout,12,3X3,37.71438614,-122.4631113
1793,Washingtonia robusta :: Mexican Fan Palm,2000 Bay Shore Blvd,Median : Cutout,12,6,37.71442311,-122.3993761
15851,Tristaniopsis laurina :: Swamp Myrtle,5308 Mission St,Sidewalk: Curb side : Cutout,6,3x3,37.71446237,-122.4429294
251443,Tristaniopsis laurina :: Swamp Myrtle,2700x San Jose Ave,Sidewalk: Curb side : Cutout,,Width 3ft,37.7144805,-122.4520109
112320,Tristaniopsis laurina :: Swamp Myrtle,2600X Alemany Blvd,Median : Cutout,3,3x3,37.71451192,-122.4475448
1138,Metrosideros excelsa :: New Zealand Xmas Tree,2626 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3x3,37.71451312,-122.4478706
2286,Pinus radiata :: Monterey Pine,800X Brotherhood Way,Median : Cutout,3,14M,37.71451517,-122.4795806
15850,Tristaniopsis laurina :: Swamp Myrtle,5300 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.71451652,-122.442864
25389,Arbutus 'Marina' :: Hybrid Strawberry Tree,1161 Geneva Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71455318,-122.4366576
99284,Tristaniopsis laurina :: Swamp Myrtle,5300 Mission St,Sidewalk: Curb side : Cutout,,3x3,37.71456497,-122.4428793
1137,Metrosideros excelsa :: New Zealand Xmas Tree,2614 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.71457224,-122.4477211
25391,Arbutus 'Marina' :: Hybrid Strawberry Tree,1155 Geneva Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71457952,-122.4367149
1809,Washingtonia robusta :: Mexican Fan Palm,2040 Bay Shore Blvd,Median : Cutout,12,6,37.71459474,-122.3994803
25473,Arbutus 'Marina' :: Hybrid Strawberry Tree,1122 Geneva Ave,Sidewalk: Curb side : Cutout,30,3x3,37.71463996,-122.437411
173682,Eucalyptus globulus :: Blue Gum,450x Raymond Ave,Sidewalk: Curb side : Cutout,,3x3,37.71473375,-122.4124594
15845,Tristaniopsis laurina :: Swamp Myrtle,5249 Mission St,Sidewalk: Curb side : Cutout,2,3x3,37.71474927,-122.4423307
26349,Tristaniopsis laurina :: Swamp Myrtle,2670 San Jose Ave,Sidewalk: Curb side : Cutout,9,3X3,37.71475834,-122.4517029
251601,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,Sidewalk: Curb side : Cutout,,3x3,37.71476407,-122.4513095
1132,Ulmus americana :: American Elm,2565 Alemany Blvd,Sidewalk: Curb side : Cutout,35,4x4,37.7147708,-122.4467269
251785,Potential Site :: Potential Site,245 Lobos St,Sidewalk: Curb side : Cutout,,3x3,37.71478483,-122.4606464
15842,Tristaniopsis laurina :: Swamp Myrtle,5243 Mission St,Sidewalk: Curb side : Cutout,12,3x3,37.71479372,-122.4422858
32731,Metrosideros excelsa :: New Zealand Xmas Tree,431 Capitol Ave,Sidewalk: Curb side : Cutout,3,3x3,37.71479563,-122.4591082
26348,Tristaniopsis laurina :: Swamp Myrtle,2668 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71481946,-122.4516584
1127,Lophostemon confertus :: Brisbane Box,2525 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X6,37.71486691,-122.4462592
26347,Tristaniopsis laurina :: Swamp Myrtle,2666 San Jose Ave,Sidewalk: Curb side : Cutout,8,3X3,37.71486936,-122.4516107
7669,Pittosporum crassifolium :: Karo Tree,2574X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71488012,-122.4470541
1135,Metrosideros excelsa :: New Zealand Xmas Tree,2572 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71490243,-122.4469878
89023,Acacia melanoxylon :: Blackwood Acacia,2x Hollywood Ct,unknown : Cutout,,,37.71491622,-122.4407704
1133,Tristaniopsis laurina :: Swamp Myrtle,2566 Alemany Blvd,Sidewalk: Curb side : Cutout,10,3X3,37.71494036,-122.4469131
26367,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71495201,-122.451315
1799,Washingtonia robusta :: Mexican Fan Palm,2020 Bay Shore Blvd,Median : Cutout,12,6,37.71495996,-122.3993379
102959,Tristaniopsis laurina :: Swamp Myrtle,1299X Junipero Serra Blvd,Sidewalk: Curb side : Yard,2,,37.71497174,-122.4715998
26346,Tristaniopsis laurina :: Swamp Myrtle,2660 San Jose Ave,Sidewalk: Curb side : Cutout,7,3X3,37.71498799,-122.4515117
1130,Ligustrum lucidum :: Glossy Privet,2554 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.71500506,-122.446758
15848,Tristaniopsis laurina :: Swamp Myrtle,5262 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.71501273,-122.4423164
1131,Pittosporum crassifolium :: Karo Tree,2560 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71501421,-122.4468445
177417,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1x Rolph St,Median : Cutout,7,Width 4ft,37.71507368,-122.4401713
26975,Magnolia grandiflora :: Southern Magnolia,90X Rolph St,Sidewalk: Curb side : Cutout,3,3X3,37.71510324,-122.4402796
112308,Tristaniopsis laurina :: Swamp Myrtle,2500X Alemany Blvd,Median : Cutout,3,3x3,37.71516016,-122.4461228
17351,Metrosideros excelsa :: New Zealand Xmas Tree,2465X Alemany Blvd,Sidewalk: Curb side : Cutout,35,5x6,37.71522773,-122.4454414
26371,Tristaniopsis laurina :: Swamp Myrtle,2659 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7152812,-122.4510334
1780,Lophostemon confertus :: Brisbane Box,2001X Bay Shore Blvd,Sidewalk: Curb side : Cutout,6,3X3,37.71530726,-122.3988921
26372,Tristaniopsis laurina :: Swamp Myrtle,2657 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71531412,-122.4510052
1774,Washingtonia robusta :: Mexican Fan Palm,2000X Bay Shore Blvd,Median : Cutout,12,6,37.71533476,-122.3991244
25393,Acacia melanoxylon :: Blackwood Acacia,1051 Geneva Ave,Sidewalk: Curb side : Cutout,30,3X3,37.71534267,-122.4384347
26373,Tristaniopsis laurina :: Swamp Myrtle,2655 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71534704,-122.450977
94638,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2000X Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.71535722,-122.3993244
26342,Tristaniopsis laurina :: Swamp Myrtle,2630 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71554199,-122.4510411
1118,Metrosideros excelsa :: New Zealand Xmas Tree,2433 Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X3,37.71558217,-122.4449853
176071,Cotoneaster SPP :: Cotoneaster,1x Tioga Ave,Median : Cutout,30,Width 0ft,37.71561349,-122.4025838
26375,Tristaniopsis laurina :: Swamp Myrtle,2643 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7156485,-122.4507191
25364,Ficus microcarpa :: Chinese Banyan,994 Geneva Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71567522,-122.4397278
1122,Tristaniopsis laurina :: Swamp Myrtle,2454 Alemany Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.71569054,-122.4453849
15069,Melaleuca nesophila :: Pink Melaleuca,1X Minerva St,Median : Cutout,12,11,37.71578197,-122.455966
28262,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3624 San Bruno Ave,Sidewalk: Curb side : Cutout,12,3x3,37.71580764,-122.3997637
15835,Tristaniopsis laurina :: Swamp Myrtle,5188 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.71581684,-122.4416268
25361,Arbutus 'Marina' :: Hybrid Strawberry Tree,968 Geneva Ave,Sidewalk: Curb side : Cutout,3,3x3,37.71585209,-122.4401099
87445,Acer rubrum :: Red Maple,2413X Alemany Blvd,Sidewalk: Curb side : Cutout,,3x3,37.71587866,-122.4446267
25360,Arbutus 'Marina' :: Hybrid Strawberry Tree,960 Geneva Ave,Sidewalk: Curb side : Cutout,3,3x3,37.71588733,-122.4401812
15085,Melaleuca spp :: Melaleuca spp,86 Minerva St,Median : Cutout,3,11,37.71589305,-122.4557081
15082,Pittosporum crassifolium :: Karo Tree,84 Minerva St,Median : Cutout,3,11,37.71589336,-122.4556571
15079,Pittosporum crassifolium :: Karo Tree,70 Minerva St,Median : Cutout,3,11,37.71589553,-122.4553025
15078,Washingtonia filifera :: California Fan Palm,60 Minerva St,Median : Cutout,3,11,37.71589708,-122.4550499
15077,Metrosideros excelsa :: New Zealand Xmas Tree,56 Minerva St,Median : Cutout,3,11,37.71589769,-122.4549503
15075,Melaleuca nesophila :: Pink Melaleuca,42 Minerva St,Median : Cutout,6,11,37.71589986,-122.4545957
15068,Pittosporum crassifolium :: Karo Tree,26 Minerva St,Median : Cutout,3,11,37.71590234,-122.45419
15066,Melaleuca spp :: Melaleuca spp,20 Minerva St,Median : Cutout,3,11,37.71590326,-122.4540394
26341,Tristaniopsis laurina :: Swamp Myrtle,2614 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71590443,-122.4507412
15058,Washingtonia filifera :: California Fan Palm,10X Minerva St,Median : Cutout,3,11,37.71590482,-122.4537844
112236,Tristaniopsis laurina :: Swamp Myrtle,2400X Alemany Blvd,Median : Cutout,3,,37.71593823,-122.4447476
1116,Metrosideros excelsa :: New Zealand Xmas Tree,2418 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71595927,-122.4449784
26340,Pittosporum undulatum :: Victorian Box,2608 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71602855,-122.450603
26339,Tristaniopsis laurina :: Swamp Myrtle,2604 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7160666,-122.4506063
105900,Eucalyptus globulus :: Blue Gum,11X ELLIOT ST,Unaccepted Street : Yard,30,,37.71608224,-122.410613
26378,Corymbia ficifolia :: Red Flowering Gum,2623 San Jose Ave,Sidewalk: Curb side : Cutout,18,4X4,37.71623265,-122.4502197
1111,Metrosideros excelsa :: New Zealand Xmas Tree,2375 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3x3,37.71624629,-122.4441517
1108,Metrosideros excelsa :: New Zealand Xmas Tree,2361 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3x3,37.71630165,-122.4440887
26379,Tristaniopsis laurina :: Swamp Myrtle,2621 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71630734,-122.4501561
1109,Platanus x hispanica :: Sycamore: London Plane,2362 Alemany Blvd,Sidewalk: Curb side : Cutout,50,3x3,37.71638131,-122.4443915
1107,Metrosideros excelsa :: New Zealand Xmas Tree,2356 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.71646775,-122.4442583
1102,Metrosideros excelsa :: New Zealand Xmas Tree,2337 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71651793,-122.443801
1105,Metrosideros excelsa :: New Zealand Xmas Tree,2350 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.7165194,-122.4441983
1101,Metrosideros excelsa :: New Zealand Xmas Tree,2335 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.71656489,-122.4437453
115184,Tristaniopsis laurina :: Swamp Myrtle,2300X Alemany Blvd,Median : Cutout,3,,37.71656618,-122.4440483
26381,Tristaniopsis laurina :: Swamp Myrtle,2613 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71660344,-122.4499038
1103,Metrosideros excelsa :: New Zealand Xmas Tree,2338 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71661322,-122.4440884
26337,Tristaniopsis laurina :: Swamp Myrtle,2584 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71667392,-122.4500945
1100,Juniperus chinensis :: Juniper,2328 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71673761,-122.4439498
1099,Metrosideros excelsa :: New Zealand Xmas Tree,2322 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71675131,-122.4439145
26434,Tristaniopsis laurina :: Swamp Myrtle,2578 San Jose Ave,Sidewalk: Curb side : Cutout,6,3X3,37.71680235,-122.4499789
1097,Metrosideros excelsa :: New Zealand Xmas Tree,2316 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.71680823,-122.4438405
16565,Leptospermum laevigatum :: Australian Tea Tree,2305X Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.71687061,-122.4433652
1096,Lophostemon confertus :: Brisbane Box,2310 Alemany Blvd,Sidewalk: Curb side : Cutout,19,3X3,37.71689572,-122.4437306
28261,Eriobotrya deflexa :: Bronze Loquat,3574 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3x3,37.71693683,-122.3999854
198001,Trachycarpus fortunei :: Windmill Palm,860x Jamestown Ave,Median : Cutout,9,Width 5ft,37.71700143,-122.3907985
28259,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3562 San Bruno Ave,Sidewalk: Curb side : Cutout,10,3x3,37.7170657,-122.4000271
11792,Ulmus pumila :: Siberian Elm,1200X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,24,2,37.71709618,-122.4726781
1095,Metrosideros excelsa :: New Zealand Xmas Tree,2290 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71720458,-122.4433481
1094,Metrosideros excelsa :: New Zealand Xmas Tree,2284 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.71726151,-122.4432722
16563,Metrosideros excelsa :: New Zealand Xmas Tree,2255X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3x3,37.71736413,-122.4427115
28544,Washingtonia robusta :: Mexican Fan Palm,5060 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.71741629,-122.4404176
15826,Melaleuca quinquenervia :: Cajeput,5081 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.71742734,-122.4399534
198003,Trachycarpus fortunei :: Windmill Palm,920x Jamestown Ave,Median : Cutout,12,Width 5ft,37.71759712,-122.3917436
180092,Tristaniopsis laurina :: Swamp Myrtle,2200x Alemany Blvd,Median : Cutout,3,Width 2ft,37.71768736,-122.4425162
15821,Melaleuca quinquenervia :: Cajeput,5051 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.71768983,-122.4399663
208080,Liquidambar styraciflua :: American Sweet Gum,1000x Junipero Serra Blvd,Median : Cutout,4,Width 0ft,37.71771331,-122.472541
28257,Eriobotrya deflexa :: Bronze Loquat,3508X San Bruno Ave,Sidewalk: Curb side : Cutout,3,3x3,37.71774372,-122.4001802
29628,Corymbia ficifolia :: Red Flowering Gum,1110X Junipero Serra Blvd,Median : Cutout,3,3X3,37.71780121,-122.4727327
2743,Metrosideros excelsa :: New Zealand Xmas Tree,731X Shields St,Sidewalk: Curb side : Cutout,12,3X3,37.71782357,-122.4692252
19360,Metrosideros excelsa :: New Zealand Xmas Tree,711 Shields St,Sidewalk: Curb side : Cutout,12,3X3,37.71784274,-122.469368
19336,Arbutus 'Marina' :: Hybrid Strawberry Tree,409 Shields St,Sidewalk: Curb side : Cutout,12,3X3,37.71784286,-122.4663311
19359,Tristaniopsis laurina :: Swamp Myrtle,709 Shields St,Sidewalk: Curb side : Cutout,3,3x3,37.71784483,-122.4692848
19333,Leptospermum scoparium :: New Zealand Tea Tree,325 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.7178479,-122.4655738
19352,Metrosideros excelsa :: New Zealand Xmas Tree,633 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.71784797,-122.4686058
19351,Metrosideros excelsa :: New Zealand Xmas Tree,627 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.71785006,-122.4684988
19342,Tristaniopsis laurina :: Swamp Myrtle,509 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.71785842,-122.4673363
19318,Arbutus 'Marina' :: Hybrid Strawberry Tree,101 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.71786121,-122.4635681
19331,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,301 Shields St,Sidewalk: Curb side : Cutout,6,3x3,37.71786991,-122.4654869
19330,Arbutus 'Marina' :: Hybrid Strawberry Tree,239 Shields St,Sidewalk: Curb side : Cutout,6,3x3,37.71787514,-122.465146
19328,Arbutus 'Marina' :: Hybrid Strawberry Tree,233 Shields St,Sidewalk: Curb side : Cutout,3,3x3,37.71787514,-122.4649902
19324,Tristaniopsis laurina :: Swamp Myrtle,209 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.71787723,-122.4646427
19322,Tristaniopsis laurina :: Swamp Myrtle,145 Shields St,Sidewalk: Curb side : Cutout,6,3x3,37.71787723,-122.4642979
19326,Arbutus 'Marina' :: Hybrid Strawberry Tree,221 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.71787827,-122.464858
19316,Metrosideros excelsa :: New Zealand Xmas Tree,45 Shields St,Sidewalk: Curb side : Cutout,12,3x3,37.71788281,-122.4633883
19313,Juniperus chinensis :: Juniper,21 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.71788963,-122.4630741
28542,Washingtonia robusta :: Mexican Fan Palm,5036 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.71789098,-122.4400632
19361,Citrus spp :: Lemon: Orange: Lime,726 Shields St,Sidewalk: Curb side : Cutout,3,3X4,37.71793366,-122.4694037
19353,Tristaniopsis laurina :: Swamp Myrtle,650 Shields St,Sidewalk: Curb side : Cutout,5,3X3,37.71793575,-122.4685028
19350,Lagunaria patersonii :: Primrose Tree,618 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.71793679,-122.4684407
19341,Metrosideros excelsa :: New Zealand Xmas Tree,508 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.71794097,-122.467409
19340,Metrosideros excelsa :: New Zealand Xmas Tree,500 Shields St,Sidewalk: Curb side : Cutout,12,3X3,37.71794202,-122.4672821
26905,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,10 Caine Ave,Median : Cutout,12,10,37.71794702,-122.4499981
18573,Arbutus 'Marina' :: Hybrid Strawberry Tree,406X Shields St,Sidewalk: Curb side : Cutout,7,3X3,37.71795246,-122.4663772
19344,Syzygium paniculatum :: Brush Cherry,526 Shields St,Sidewalk: Curb side : Cutout,7,3X3,37.71795455,-122.4676652
27318,Arbutus unedo :: Strawberry Tree,326 Shields St,Sidewalk: Curb side : Cutout,6,3X3,37.7179556,-122.465792
28843,Acer rubrum :: Red Maple,338 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.71795664,-122.4659783
19327,Arbutus unedo :: Strawberry Tree,230 Shields St,Sidewalk: Curb side : Cutout,6,3x3,37.71795873,-122.4649875
19329,Metrosideros excelsa :: New Zealand Xmas Tree,236 Shields St,Sidewalk: Curb side : Cutout,18,3X3,37.71795978,-122.4651434
